,source,target,weight
0,Cartman,Kyle,259
1,Butters,Kyle,42
2,Kyle,Stan,62
3,Butters,Cartman,221
4,Cartman,Stan,80
5,Butters,Stan,7
6,Kenny,Stan,4
7,Cartman,Kenny,12
8,Kenny,Kyle,9
9,Cartman,Stephen,66
10,Cartman,Linda,11
11,Butters,Stephen,117
12,Butters,Linda,15
13,Linda,Stephen,6
14,Butters,Father Maxi,9
15,Father Maxi,Stephen,9
16,Campers,Stephen,1
17,Campers,Director,1
18,Director,Stephen,17
19,Butters,Director,62
20,Bradley,Butters,89
21,Butters,Staffer,2
22,Bradley,Director,34
23,Director,Staffer,3
24,Bradley,Staffer,2
25,Director,Pastor Phillips,3
26,Butters,Pastor Phillips,1
27,Cartman,Det. Yates,64
28,Cartman,Liane,62
29,Liane,Sheila,4
30,A counselor,Butters,3
31,A counselor,Director,5
32,A counselor,Stephen,2
33,Kyle,Mrs. Garrison,4
34,Cartman,Mrs. Garrison,4
35,Bradley,Stephen,8
