,source,target,weight
0,PC Principal,Tweek,1
1,Craig,Stan,2
2,Cartman,Craig,22
3,Craig,Heidi,14
4,Butters,Craig,4
5,Craig,Tolkien,2
6,Cartman,Stan,9
7,Heidi,Stan,33
8,Butters,Stan,2
9,Stan,Tolkien,1
10,Cartman,Heidi,73
11,Butters,Cartman,12
12,Cartman,Tolkien,6
13,Butters,Heidi,6
14,Heidi,Tolkien,3
15,Butters,Tolkien,2
16,Craig,Tweek,259
17,Cartman,Kyle,6
18,Cartman,PC Principal,36
19,Gary,Lola,2
20,Richard,Tweek,60
21,Gary,Wife,3
22,Kyle,Stan,1
23,Cartman,Shopper,7
24,Heidi,Shopper,5
25,Husband,Shopper,1
26,Cartman,Husband,7
27,Heidi,Husband,5
28,Attendant,Father,1
29,Father,Tweek,6
30,Craig,Father,6
31,Attendant,Tweek,6
32,Attendant,Craig,6
33,Craig,Jimmy,2
34,Cartman,Jimmy,5
35,Heidi,Jimmy,4
36,The parents,Townsfolk,2
37,Townsfolk,Townsman,1
38,Doctor,Townsfolk,1
39,Hillary Clinton,Townsfolk,1
40,Diner,Townsfolk,1
41,Brian,Townsfolk,1
42,The parents,Townsman,2
43,Doctor,The parents,2
44,Hillary Clinton,The parents,2
45,Diner,The parents,2
46,Brian,The parents,2
47,Doctor,Townsman,1
48,Hillary Clinton,Townsman,1
49,Diner,Townsman,1
50,Brian,Townsman,1
51,Doctor,Hillary Clinton,1
52,Diner,Doctor,1
53,Brian,Doctor,1
54,Diner,Hillary Clinton,1
55,Brian,Hillary Clinton,1
56,Brian,Diner,1
