,source,target,weight
0,Cartman,Pip,16
1,Cartman,Kyle,53
2,Dave,Kyle,2
3,Cartman,Dave,2
4,Cartman,Stan,28
5,Kenny,Kyle,2
6,Cartman,Kenny,1
7,Barbra Streisand,Kyle,78
8,Kyle,Stan,49
9,Barbra Streisand,Stan,86
10,Barbra Streisand,Cartman,43
11,Barbra Streisand,Officer Barbrady,6
12,Cartman,Officer Barbrady,2
13,Officer Barbrady,Stan,2
14,Cartman,Ike,9
15,Ike,Kyle,6
16,Director,Sidney Poitier,1
17,Mr. Garrison,Singer,1
18,Chef,Sidney Poitier,9
19,Chef,Stan,2
20,Cartman,Chef,2
21,Jesus,Kyle,1
22,Jesus,Stan,1
