,source,target,weight
0,Kyle,Liane,3
1,Cartman,Kyle,30
2,Cartman,Liane,13
3,Cartman,Sally Struthers,26
4,Cartman,Stan,39
5,Cartman,Kenny,6
6,Kyle,Sally Struthers,12
7,Kyle,Stan,52
8,Kenny,Kyle,6
9,Sally Struthers,Stan,20
10,Kenny,Sally Struthers,4
11,Kenny,Stan,11
12,Cartman,Mr. Garrison,9
13,Mr. Garrison,Stan,6
14,Cartman,Wendy,12
15,Cartman,Mr. Hat,4
16,Mr. Garrison,Wendy,3
17,Mr. Hat,Wendy,3
18,Mr. Garrison,Mr. Hat,1
19,Mayor McDaniels,Mephesto,8
20,Liane,Stan,1
21,Phillip,Terrance,1
22,Cartman,Marvin,3
23,Kyle,Mr. Garrison,7
24,Bebe,Mr. Garrison,3
25,Clyde,Mr. Garrison,3
26,Mr. Garrison,Pip,3
27,Class,Mr. Garrison,3
28,Bebe,Stan,1
29,Clyde,Stan,1
30,Pip,Stan,1
31,Class,Stan,1
32,Bebe,Kyle,2
33,Clyde,Kyle,2
34,Kyle,Pip,2
35,Class,Kyle,2
36,Bebe,Clyde,1
37,Bebe,Pip,1
38,Bebe,Class,1
39,Clyde,Pip,1
40,Class,Clyde,1
41,Class,Pip,1
42,Principal Victoria,Stan,10
43,Kyle,Principal Victoria,15
44,Chef,Mephesto,18
45,Aide,Mayor McDaniels,4
46,Liane,Sally Struthers,2
47,Marvin,Sally Struthers,2
48,Liane,Marvin,4
49,Chef,Mayor McDaniels,2
50,Jimbo,Kyle,1
