,source,target,weight
0,Carol,Kevin,3
1,Man 1,Woman 1,1
2,Woman 2,Woman 3,1
3,Announcer,Woman 2,1
4,Announcer,Woman 3,1
5,Kenny,Narrator,2
6,Cops,Kenny,2
7,Cops,Narrator,1
8,Carol,Stuart,3
9,Officer 1,Stuart,6
10,Cartman,Stuart,3
11,Officer 2,Stuart,3
12,Kevin,Stuart,3
13,Carol,Officer 1,2
14,Carol,Cartman,1
15,Carol,Officer 2,1
16,Cartman,Officer 1,2
17,Officer 1,Officer 2,2
18,Kevin,Officer 1,2
19,Cartman,Officer 2,1
20,Cartman,Kevin,1
21,Kevin,Officer 2,1
22,Officer 1,Officer 3,1
23,Karen,Mr. Adams,5
24,Kyle,Stan,4
25,Cartman,Kyle,9
26,Craig,Kyle,2
27,Cartman,Stan,8
28,Craig,Stan,2
29,Cartman,Craig,4
30,David,Mr. Weatherhead,27
31,Melissa,Mr. Weatherhead,6
32,David,Melissa,2
33,Butters,Cartman,25
34,Cartman,Liane,44
35,Karen,Mysterion,12
36,Mr. Weatherhead,Mysterion,4
37,Karen,Mr. Weatherhead,13
38,Liane,Officer 5,4
39,Cartman,Officer 5,2
40,Cartman,Mr. Adams,60
41,Cartman,Officer 6,2
42,Officer 6,Officer 7,1
43,Cartman,Officer 7,2
44,Cartman,Kenny,15
45,Cartman,Mrs. Weatherhead,16
46,Kenny,Mrs. Weatherhead,2
47,Cartman,Mr. Weatherhead,15
48,Mr. Weatherhead,Mrs. Weatherhead,30
49,Karen,Kenny,3
50,Cartman,Karen,5
51,Boy 1,Karen,3
52,Boy 2,Karen,2
53,Boy 1,Kenny,9
54,Boy 2,Kenny,6
55,Boy 1,Cartman,12
56,Boy 2,Cartman,8
57,Boy 1,Boy 2,6
58,Cartman,Principal,12
59,Cartman,Mr. Adam,4
60,Cartman,Girl 1,4
61,Mr. Adam,Principal,3
62,Mr. Adams,Principal,3
63,Girl 1,Principal,3
64,Mr. Adam,Mr. Adams,1
65,Girl 1,Mr. Adam,1
66,Girl 1,Mr. Adams,1
67,Boy 3,Jessica,2
68,Boy 3,Mysterion,2
69,Jessica,Mysterion,4
70,Boy 4,Mr. Weatherhead,3
71,Boy 4,Melissa,1
72,Boy 4,Karen,1
73,Boy 4,Girl 3,1
74,Boy 4,David,1
75,Boy 4,Mrs. Weatherhead,1
76,Girl 3,Mr. Weatherhead,3
77,Karen,Melissa,1
78,Girl 3,Melissa,1
79,Melissa,Mrs. Weatherhead,1
80,Girl 3,Karen,1
81,David,Karen,4
82,Karen,Mrs. Weatherhead,3
83,David,Girl 3,1
84,Girl 3,Mrs. Weatherhead,1
85,David,Mrs. Weatherhead,7
86,Mr. Adams,Mr. Weatherhead,30
87,David,Mr. Adams,13
88,Cartman,David,3
89,Mr. Adams,Mrs. Weatherhead,10
90,Greeley officer 1,Mrs. Weatherhead,2
91,Greeley officer 2,Mrs. Weatherhead,2
92,Greeley officer 3,Mrs. Weatherhead,6
93,Mrs. Weatherhead,Narrator,2
94,Greeley officer 1,Mr. Weatherhead,2
95,Greeley officer 2,Mr. Weatherhead,2
96,Greeley officer 3,Mr. Weatherhead,6
97,Mr. Weatherhead,Narrator,2
98,Greeley officer 1,Greeley officer 2,1
99,Greeley officer 1,Mr. Adams,1
100,Greeley officer 1,Greeley officer 3,3
101,Cartman,Greeley officer 1,3
102,Greeley officer 1,Narrator,1
103,Greeley officer 2,Mr. Adams,1
104,Greeley officer 2,Greeley officer 3,3
105,Cartman,Greeley officer 2,3
106,Greeley officer 2,Narrator,1
107,Greeley officer 3,Mr. Adams,3
108,Mr. Adams,Narrator,1
109,Cartman,Greeley officer 3,9
110,Greeley officer 3,Narrator,3
111,Cartman,Narrator,3
