,source,target,weight
0,Barbrady,Boy,1
1,Carol,Mitch,3
2,Carol,Stuart,1
3,Mitch,Stuart,3
4,Cartman,Kyle,16
5,Cartman,Stan,14
6,Butters,Cartman,10
7,Kyle,Stan,6
8,Butters,Kyle,4
9,Butters,Stan,4
10,Cartman,Clyde,12
11,Cartman,Tolkien,10
12,Clyde,Stan,4
13,Stan,Tolkien,4
14,Clyde,Tolkien,6
15,Gerald,Randy,3
16,Gerald,Skeeter,1
17,Randy,Skeeter,1
18,Clyde,Kyle,4
19,Kyle,Tolkien,4
20,Butters,Clyde,4
21,Butters,Tolkien,3
22,Barbrady,Gerald,1
23,Gerald,Stephen,4
24,Barbrady,Randy,4
25,Barbrady,Stephen,4
26,Randy,Stephen,8
27,Jimmy,Ryan,1
28,Marvin,Randy,1
29,Marvin,Sharon,1
30,Randy,Sharon,1
31,Cartman,David,10
32,Barbrady,Cartman,2
33,Cartman,Randy,4
34,David,Kyle,10
35,Barbrady,Kyle,2
36,Kyle,Randy,2
37,David,Stan,5
38,Barbrady,Stan,1
39,Randy,Stan,1
40,Barbrady,David,5
41,David,Randy,5
42,David,Tolkien,5
43,Barbrady,Tolkien,1
44,Randy,Tolkien,1
