,source,target,weight
0,Kyle,Wendy,4
1,Mr. Garrison,Wendy,8
2,Stan,Wendy,10
3,Cartman,Wendy,13
4,Kyle,Mr. Garrison,6
5,Kyle,Stan,16
6,Cartman,Kyle,17
7,Mr. Garrison,Stan,2
8,Cartman,Mr. Garrison,11
9,Cartman,Stan,23
10,Kenny,Stan,1
11,Chef,Stan,13
12,Stan,The boys,3
13,Chef,Kyle,17
14,Kyle,The boys,5
15,Chef,The boys,3
16,Cartman,Chef,9
17,Cartman,The boys,8
18,Kyle,Sheila,2
19,Kyle,Mr. Hankey,30
20,Mr. Hankey,Sheila,1
21,Mr. Garrison,The boys,4
22,Cartman,Mr. Hankey,16
23,Mr. Hankey,The boys,15
24,Mr. Hankey,Stan,10
25,Cartman,Mayor McDaniels,4
26,Marty,Mayor McDaniels,2
27,Mayor McDaniels,Stan,4
28,Chef,Mayor McDaniels,2
29,Cartman,Marty,2
30,Marty,Stan,2
31,Chef,Marty,1
32,Tom,Wendy,1
33,Stan,Tom,1
34,Chef,Mr. Hankey,4
35,Mayor McDaniels,Townsfolk,1
36,Mr. Hankey,Townsfolk,1
37,Mayor McDaniels,Mr. Hankey,1
