,source,target,weight
0,Cartman,Stan,34
1,Kyle,Stan,47
2,Ms. Crabtree,Stan,9
3,Cartman,Kyle,26
4,Cartman,Ms. Crabtree,5
5,Kyle,Ms. Crabtree,11
6,Guide,Wife,1
7,Ms. Crabtree,Trainer,6
8,Ms. Crabtree,Truck Driver,47
9,Kids,Kyle,3
10,Carrot Ass,Truck Driver,6
11,Carrot Ass,Ms. Crabtree,3
12,Carrot Ass,Patron,3
13,Patron,Truck Driver,2
14,Ms. Crabtree,Patron,1
15,Ms. Crabtree,Talent Scout,15
16,Boy In The Red Shirt,Kyle,9
17,Kenny,Kyle,11
18,Boy In The Red Shirt,Cartman,3
19,Cartman,Kenny,2
20,Boy In The Red Shirt,Kenny,3
21,Boy In The Red Shirt,Stan,3
22,Kenny,Stan,4
23,Liane,Sharon,5
24,Marty,Talent Scout,8
25,Marty,Ms. Crabtree,18
26,Talent Scout,Truck Driver,8
27,Marty,Truck Driver,9
28,Mr. Mackey,Sharon,2
29,Mr. Mackey,Sheila,2
30,Sharon,Sheila,2
31,Man 1,Man 2,2
32,Cartman,Clyde,1
33,Clyde,Stan,1
34,Kids,Stan,1
35,Cartman,Liane,2
