,source,target,weight
0,Mr. Mackey,Stan,17
1,Kyle,Stan,51
2,Kyle,Mr. Mackey,10
3,Cartman,Mr. Mackey,11
4,Cartman,Kyle,43
5,Cartman,Stan,27
6,Mr. Mackey,Principal Victoria,34
7,Boys,Kyle,10
8,Boys,Chef,20
9,Boys,Stan,6
10,Boys,Cartman,4
11,Chef,Kyle,52
12,Chef,Stan,32
13,Cartman,Chef,28
14,Bartender,Mr. Mackey,5
15,Gerald,Sheila,14
16,Cartman,Sheila,7
17,Kyle,Sheila,19
18,Cartman,Gerald,6
19,Gerald,Kyle,18
20,Clerk,Kyle,30
21,Clerk,Ike,5
22,Ike,Kyle,7
23,Boys,Mr. Mackey,4
24,Jimbo,Mr. Mackey,12
25,Blonde,Mr. Mackey,10
26,Blonde,Jimbo,4
27,Clerk,Sheila,1
28,Barkeep,Ike,1
29,Blonde,Mackey,3
30,Jimbo,Principal Victoria,2
31,Jimbo,Mr. Garrison,1
32,Mr. Garrison,Mr. Mackey,2
33,Mr. Garrison,Principal Victoria,2
34,Ike,Sheila,2
35,Guest,Sheila,2
