,source,target,weight
0,Class,Mr. Mackey,5
1,Class,Jimmy,3
2,Cartman,Class,1
3,Class,Stan,1
4,Jimmy,Mr. Mackey,15
5,Cartman,Mr. Mackey,5
6,Mr. Mackey,Stan,5
7,Cartman,Jimmy,91
8,Jimmy,Stan,8
9,Cartman,Stan,3
10,Jimmy,Kyle,15
11,Kyle,Stan,3
12,Clyde,Kyle,3
13,Cartman,Kyle,6
14,Butters,Kyle,6
15,Clyde,Jimmy,5
16,Butters,Jimmy,40
17,Clyde,Stan,1
18,Butters,Stan,2
19,Cartman,Clyde,2
20,Butters,Clyde,2
21,Butters,Cartman,4
22,Jimmy,Ryan,36
23,Jimmy,Mrs. Garrison,2
24,Jimmy,Waiter,7
25,Cartman,Waiter,5
26,Jimmy,Officer Barbrady,49
27,Mrs. Garrison,Stephen,2
28,Butters,Mrs. Garrison,2
29,Butters,Stephen,1
30,Cartman,Liane,1
