,source,target,weight
0,Cartman,Class,20
1,Class,Kyle,8
2,Class,Stan,8
3,Cartman,Kyle,16
4,Cartman,Stan,28
5,Kyle,Stan,11
6,Randy,Stan,208
7,Kyle,Randy,32
8,Cartman,Randy,48
9,Officer,Randy,120
10,Cartman,Officer,21
11,Officer,Stan,33
12,Kyle,Officer,14
13,Cartman,Mrs. Garrison,9
14,Mrs. Garrison,Stan,9
15,Mrs. Garrison,Randy,6
16,Group,Michael,20
17,Group,Randy,24
18,Bill,Group,2
19,Michael,Randy,56
20,Bill,Michael,6
21,Bill,Randy,8
22,Group,Harry,6
23,Group,Stan,14
24,Harry,Stan,18
25,Harry,Michael,9
26,Michael,Stan,19
27,Josh,Randy,22
28,Josh,Stan,12
29,Josh,Officer,4
30,Shelly,Stan,2
31,Randy,Shelly,2
32,Boy,Randy,8
33,Boy,Group,4
34,Boy,Stan,2
35,Boy,Michael,2
36,Chris,Randy,12
37,Cardinal Mallory,Randy,4
38,Randy,Tom,4
39,Cardinal Mallory,Chris,3
40,Chris,Tom,3
41,Chris,Michael,3
42,Cardinal Mallory,Tom,1
43,Cardinal Mallory,Michael,1
44,Michael,Tom,1
