,source,target,weight
0,Cartman,Kyle,104
1,Kenny,Kyle,49
2,Kyle,Stan,58
3,Kyle,Miss Aliton,10
4,Cartman,Kenny,72
5,Cartman,Stan,70
6,Cartman,Miss Aliton,12
7,Kenny,Stan,28
8,Kenny,Miss Aliton,4
9,Miss Aliton,Stan,10
10,Boy,Netzel,4
11,Boy,Jesus,6
12,Boy,Cameraman,1
13,Boy,Jimbo,2
14,Boy,Mr. Garrison,1
15,Boy,Crowd,3
16,Boy,Fr. Maxi,1
17,Boy,Randy,1
18,Jesus,Netzel,26
19,Cameraman,Netzel,4
20,Jimbo,Netzel,8
21,Mr. Garrison,Netzel,4
22,Crowd,Netzel,12
23,Fr. Maxi,Netzel,4
24,Netzel,Randy,4
25,Cameraman,Jesus,6
26,Jesus,Jimbo,17
27,Jesus,Mr. Garrison,13
28,Crowd,Jesus,28
29,Fr. Maxi,Jesus,6
30,Jesus,Randy,11
31,Cameraman,Jimbo,2
32,Cameraman,Mr. Garrison,1
33,Cameraman,Crowd,3
34,Cameraman,Fr. Maxi,1
35,Cameraman,Randy,1
36,Jimbo,Mr. Garrison,3
37,Crowd,Jimbo,8
38,Fr. Maxi,Jimbo,2
39,Jimbo,Randy,3
40,Crowd,Mr. Garrison,5
41,Fr. Maxi,Mr. Garrison,1
42,Mr. Garrison,Randy,2
43,Crowd,Fr. Maxi,3
44,Crowd,Randy,5
45,Fr. Maxi,Randy,1
46,Jesus,Rancher,5
47,God,Rancher,5
48,God,Jesus,25
49,Ike,Kyle,16
50,Announcer,Stan,3
51,Announcer,Sharon,2
52,Sharon,Stan,6
53,Chef,Stan,90
54,Agent,Jesus,7
55,Jesus,Rod,52
56,Jesus,Nurse,7
57,Agent,Rod,6
58,Agent,Nurse,1
59,Nurse,Rod,6
60,Dr. Mephesto,Stan,36
61,Dr. Doctor,McCormick Parents,5
62,McCormick Parents,Ms. McCormick,3
63,McCormick Parents,Stuart,2
64,Dr. Doctor,Ms. McCormick,15
65,Dr. Doctor,Stuart,10
66,Ms. McCormick,Stuart,6
67,Jesus,Ma'am,2
68,Ma'am,Netzel,1
69,Jesus,Kyle,10
70,Jesus,Stan,10
71,Cartman,Jesus,10
72,Blonde,Jesus,5
73,Jesus,Skeeter,5
74,Kyle,Rod,4
75,Jimbo,Kyle,2
76,Kyle,Mr. Garrison,2
77,Blonde,Kyle,2
78,Crowd,Kyle,4
79,Kyle,Randy,2
80,Kyle,Skeeter,2
81,Rod,Stan,4
82,Jimbo,Stan,2
83,Mr. Garrison,Stan,2
84,Blonde,Stan,2
85,Crowd,Stan,4
86,Randy,Stan,2
87,Skeeter,Stan,2
88,Cartman,Rod,4
89,Cartman,Jimbo,2
90,Cartman,Mr. Garrison,2
91,Blonde,Cartman,2
92,Cartman,Crowd,4
93,Cartman,Randy,2
94,Cartman,Skeeter,2
95,Jimbo,Rod,2
96,Mr. Garrison,Rod,2
97,Blonde,Rod,2
98,Crowd,Rod,4
99,Randy,Rod,2
100,Rod,Skeeter,2
101,Blonde,Jimbo,1
102,Jimbo,Skeeter,1
103,Blonde,Mr. Garrison,1
104,Mr. Garrison,Skeeter,1
105,Blonde,Crowd,2
106,Blonde,Randy,1
107,Blonde,Skeeter,1
108,Crowd,Skeeter,2
109,Randy,Skeeter,1
