,source,target,weight
0,Cartman,Townsfolk,16
1,Kyle,Townsfolk,8
2,Mayor McDaniels,Townsfolk,12
3,Jimbo,Townsfolk,4
4,Jimmy,Townsfolk,8
5,Mr. Garrison,Townsfolk,4
6,Cartman,Kyle,89
7,Cartman,Mayor McDaniels,12
8,Cartman,Jimbo,4
9,Cartman,Jimmy,8
10,Cartman,Mr. Garrison,4
11,Kyle,Mayor McDaniels,6
12,Jimbo,Kyle,2
13,Jimmy,Kyle,4
14,Kyle,Mr. Garrison,2
15,Jimbo,Mayor McDaniels,3
16,Jimmy,Mayor McDaniels,6
17,Mayor McDaniels,Mr. Garrison,3
18,Jimbo,Jimmy,2
19,Jimbo,Mr. Garrison,1
20,Jimmy,Mr. Garrison,2
21,Cartman,Stan,60
22,Kyle,Stan,42
23,A Voice,Stan,4
24,Mr. Hankey,Stan,58
25,Stan,Whistle,8
26,A Voice,Cartman,8
27,Cartman,Mr. Hankey,122
28,Cartman,Whistle,16
29,A Voice,Kyle,7
30,Kyle,Mr. Hankey,79
31,Kyle,Whistle,14
32,A Voice,Mr. Hankey,9
33,A Voice,Whistle,2
34,Mr. Hankey,Whistle,18
35,Mr. Hankey,Santa,48
36,Cartman,Santa,59
37,Santa,Stan,26
38,Kyle,Santa,16
39,Iraqi general,Santa,40
40,Elderly Man,Jesus,5
41,Elderly Man,Mr. Hankey,2
42,Cartman,Elderly Man,1
43,Elderly Man,Stan,1
44,Elderly Man,Kyle,1
45,Jesus,Mr. Hankey,17
46,Cartman,Jesus,9
47,Jesus,Stan,15
48,Jesus,Kyle,11
49,Gnome,Stan,2
50,Gnome,Jesus,8
51,Gnome,Mr. Hankey,2
52,Cartman,Gnome,2
53,Jesus,Santa,24
54,Iraqi general,Jesus,3
55,Iraqi general,Mr. Hankey,1
56,Soldier,Stan,1
