,source,target,weight
0,Kyle,Tweek,120
1,Stan,Tweek,126
2,Butters,Tweek,21
3,Cartman,Tweek,115
4,Kyle,Stan,141
5,Butters,Kyle,27
6,Cartman,Kyle,141
7,Butters,Stan,20
8,Cartman,Stan,164
9,Butters,Cartman,23
10,Butters,Dougie,142
11,Dougie,News anchor,16
12,Dougie,Man 1,4
13,Dougie,Woman,4
14,Dougie,Man 2,4
15,Butters,News anchor,32
16,Butters,Man 1,8
17,Butters,Woman,8
18,Butters,Man 2,8
19,Man 1,News anchor,4
20,News anchor,Woman,4
21,Man 2,News anchor,4
22,Man 1,Woman,1
23,Man 1,Man 2,1
24,Man 2,Woman,1
25,Kyle,Phillip,6
26,Phillip,Tweek,10
27,Phillip,Stan,10
28,Phillip,Terrance,2
29,News anchor,Phillip,4
30,Cartman,Phillip,4
31,Kyle,Terrance,3
32,Kyle,News anchor,6
33,Terrance,Tweek,5
34,News anchor,Tweek,10
35,Stan,Terrance,5
36,News anchor,Stan,10
37,News anchor,Terrance,2
38,Cartman,Terrance,2
39,Cartman,News anchor,4
40,Chef,Stan,19
41,Chef,Kyle,18
42,Cartman,Chef,18
43,Chef,Tweek,7
44,Cartman,Voice,5
45,Cartman,Doctor 1,10
46,Cartman,Doctor 2,5
47,Tweek,Voice,5
48,Doctor 1,Tweek,10
49,Doctor 2,Tweek,5
50,Stan,Voice,7
51,Doctor 1,Stan,14
52,Doctor 2,Stan,7
53,Kyle,Voice,5
54,Doctor 1,Kyle,10
55,Doctor 2,Kyle,5
56,Doctor 1,Voice,2
57,Doctor 2,Voice,1
58,Doctor 1,Doctor 2,2
59,Announcer,Dougie,4
60,Announcer,Butters,5
61,Cartman,Woman,24
62,Cartman,Frances,32
63,Frances,Woman,12
64,Dougie,Ms. Crabtree,1
65,Dougie,Mr. Garrison,2
66,Chef,Dougie,1
67,Butters,Ms. Crabtree,3
68,Butters,Mr. Garrison,6
69,Butters,Chef,3
70,Mr. Garrison,Ms. Crabtree,2
71,Chef,Ms. Crabtree,1
72,Chef,Mr. Garrison,2
