,source,target,weight
0,Randy,Stan,11
1,Cartman,Randy,16
2,Kyle,Randy,16
3,Kenny,Randy,4
4,Cartman,Stan,44
5,Kyle,Stan,106
6,Kenny,Stan,15
7,Cartman,Kyle,92
8,Cartman,Kenny,8
9,Kenny,Kyle,22
10,Butters,Cartman,79
11,Cartman,Tolkien,101
12,Butters,Tolkien,36
13,Gerald,Kyle,32
14,Gerald,Sheila,4
15,Gerald,Stan,14
16,Gerald,Kenny,5
17,Kyle,Sheila,7
18,Sheila,Stan,3
19,Kenny,Sheila,1
20,Kyle,Yates,23
21,Stan,Yates,14
22,Randy,Yates,3
23,Kenny,Yates,6
24,Field reporter,Kyle,2
25,Field reporter,Stan,2
26,Driver,Kyle,9
27,Britney,Kyle,9
28,Driver,Stan,4
29,Britney,Driver,1
30,Britney,Stan,4
31,Kyle,Tolkien,12
32,Announcer,Tolkien,4
33,Stan,Tolkien,4
34,Announcer,Cartman,12
35,Announcer,Kyle,3
36,Butters,Kyle,3
37,Announcer,Stan,1
38,Announcer,Butters,1
39,Butters,Stan,1
