,source,target,weight
0,Cartman,Kyle,30
1,Cartman,Stan,14
2,Aaron Brown,Cartman,10
3,Aaron Brown,Stan,12
4,Aaron Brown,Randy,4
5,Sharon,Stan,37
6,Kyle,Stan,8
7,Darryl Weathers,Other men,2
8,Darryl Weathers,Stan,4
9,Other men,Stan,2
10,Randy,Stan,54
11,Randy,Sharon,25
12,Herbert Garrison,Kyle,6
13,Kyle,The kids,2
14,Craig,Kyle,2
15,Kyle,Timmy,2
16,Herbert Garrison,The kids,3
17,Craig,Herbert Garrison,3
18,Herbert Garrison,Stan,3
19,Herbert Garrison,Timmy,3
20,Craig,The kids,1
21,Stan,The kids,1
22,The kids,Timmy,1
23,Craig,Stan,1
24,Craig,Timmy,1
25,Stan,Timmy,1
26,Chet,Darryl Weathers,28
27,Cashier,Stan,28
28,Manager,Stan,14
29,Cartman,Cashier,4
30,Cashier,Manager,8
31,Cashier,Randy,4
32,Cartman,Manager,2
33,Cartman,Randy,1
34,Manager,Randy,2
35,Aaron Brown,Darryl Weathers,1
36,Darryl Weathers,Randy,3
37,Darryl Weathers,Singer,1
38,Singer,Stan,1
