,source,target,weight
0,Cartman,Woman,18
1,Cartman,Kyle,30
2,Kyle,Woman,8
3,Stan,Woman,4
4,Aaron Brown,Woman,10
5,Christina Nylon,Woman,2
6,Brad Morgan,Woman,4
7,Harrison Moore,Woman,2
8,Cartman,Stan,14
9,Aaron Brown,Cartman,10
10,Cartman,Christina Nylon,2
11,Brad Morgan,Cartman,4
12,Cartman,Harrison Moore,2
13,Aaron Brown,Stan,12
14,Christina Nylon,Stan,2
15,Brad Morgan,Stan,4
16,Harrison Moore,Stan,8
17,Aaron Brown,Christina Nylon,5
18,Aaron Brown,Brad Morgan,10
19,Aaron Brown,Harrison Moore,9
20,Brad Morgan,Christina Nylon,2
21,Christina Nylon,Harrison Moore,1
22,Brad Morgan,Harrison Moore,2
23,Sharon,Stan,37
24,Kyle,Stan,8
25,Aaron Brown,Chris Holt,1
26,Darryl Weathers,Man 2,5
27,Darryl Weathers,Man 3,1
28,Darryl Weathers,Man 4,1
29,Darryl Weathers,Other men,2
30,Darryl Weathers,Stan,4
31,Man 2,Man 3,1
32,Man 2,Man 4,1
33,Man 2,Other men,2
34,Man 2,Stan,1
35,Man 3,Man 4,1
36,Man 3,Other men,2
37,Man 3,Stan,1
38,Man 4,Other men,2
39,Man 4,Stan,1
40,Other men,Stan,2
41,Bill O'Reilly,Darryl Weathers,20
42,Bill O'Reilly,Douche,10
43,Bill O'Reilly,Skynard Man,5
44,Bill O'Reilly,Skynard man,5
45,Bill O'Reilly,Stout man,5
46,Darryl Weathers,Douche,8
47,Darryl Weathers,Skynard Man,4
48,Darryl Weathers,Skynard man,4
49,Darryl Weathers,Stout man,4
50,Douche,Skynard Man,2
51,Douche,Skynard man,2
52,Douche,Stout man,2
53,Skynard Man,Skynard man,1
54,Skynard Man,Stout man,1
55,Skynard man,Stout man,1
56,Herbert Garrison,Kyle,6
57,Kyle,The kids,2
58,Craig,Kyle,2
59,Aging hippie liberal douche,Kyle,4
60,Kyle,Timmy,2
61,Herbert Garrison,The kids,3
62,Craig,Herbert Garrison,3
63,Herbert Garrison,Stan,3
64,Aging hippie liberal douche,Herbert Garrison,6
65,Herbert Garrison,Timmy,3
66,Craig,The kids,1
67,Stan,The kids,1
68,Aging hippie liberal douche,The kids,2
69,The kids,Timmy,1
70,Craig,Stan,1
71,Aging hippie liberal douche,Craig,2
72,Craig,Timmy,1
73,Aging hippie liberal douche,Stan,4
74,Stan,Timmy,1
75,Aging hippie liberal douche,Timmy,2
76,Chet,Darryl Weathers,28
77,Darryl Weathers,Man 6,6
78,Darryl Weathers,Man 7,6
79,Darryl Weathers,Man 8,11
80,Darryl Weathers,Man 9,7
81,Darryl Weathers,Many men,6
82,Chet,Man 6,4
83,Chet,Man 7,4
84,Chet,Man 8,5
85,Chet,Man 9,4
86,Chet,Many men,4
87,Man 6,Man 7,1
88,Man 6,Man 8,1
89,Man 6,Man 9,1
90,Man 6,Many men,1
91,Man 7,Man 8,1
92,Man 7,Man 9,1
93,Man 7,Many men,1
94,Man 8,Man 9,2
95,Man 8,Many men,1
96,Man 9,Many men,1
97,Cashier,Stan,28
98,Manager,Stan,14
99,Cartman,Cashier,4
100,Cashier,Manager,8
101,Cartman,Manager,2
102,Chet,Man 10,1
103,Darryl Weathers,Man 10,4
104,Man 10,Man 11,1
105,Jimbo Kern,Man 10,1
106,Man 10,Man 2,1
107,Man 10,Man 8,1
108,Chet,Man 11,1
109,Chet,Jimbo Kern,1
110,Chet,Man 2,1
111,Darryl Weathers,Man 11,5
112,Darryl Weathers,Jimbo Kern,4
113,Jimbo Kern,Man 11,1
114,Man 11,Man 2,1
115,Man 11,Man 8,2
116,Jimbo Kern,Man 2,1
117,Jimbo Kern,Man 8,1
118,Man 2,Man 8,1
119,Boss,Mr. Nelson,4
120,Boss,Mr. Glughgogawk,1
121,Boss,Stan,1
122,Mr. Glughgogawk,Mr. Nelson,4
123,Mr. Nelson,Stan,4
124,Mr. Glughgogawk,Stan,1
125,Aaron Brown,Darryl Weathers,1
126,Aaron Brown,Man 8,1
127,Aaron Brown,Aging hippie liberal douche,1
128,Aaron Brown,Man 9,1
129,Aaron Brown,Man 11,1
130,Aaron Brown,Man 12,1
131,Darryl Weathers,Harrison Moore,3
132,Harrison Moore,Man 8,3
133,Aging hippie liberal douche,Harrison Moore,3
134,Harrison Moore,Man 9,3
135,Harrison Moore,Man 11,3
136,Harrison Moore,Man 12,3
137,Aging hippie liberal douche,Darryl Weathers,1
138,Darryl Weathers,Man 12,1
139,Aging hippie liberal douche,Man 8,1
140,Man 8,Stan,2
141,Man 12,Man 8,1
142,Aging hippie liberal douche,Man 9,1
143,Aging hippie liberal douche,Man 11,1
144,Aging hippie liberal douche,Man 12,1
145,Man 9,Stan,2
146,Man 11,Stan,2
147,Man 12,Stan,2
148,Man 11,Man 9,1
149,Man 12,Man 9,1
150,Man 11,Man 12,1
151,Darryl Weathers,Singer,1
152,Singer,Stan,1
