,source,target,weight
0,Cartman,Kyle,36
1,Cartman,Stan,12
2,Cartman,Jambu,4
3,Kyle,Stan,16
4,Jambu,Kyle,4
5,Jambu,Stan,2
6,Cartman,Kenny,2
7,Kenny,Kyle,2
8,Kenny,Stan,1
9,Cartman,Mike,8
10,Kyle,Mike,8
11,Mike,Stan,2
12,Jambu,Mike,2
13,Butters,Kyle,8
14,Clyde,Kyle,20
15,Craig,Kyle,4
16,Kyle,Tolkien,2
17,Butters,Stan,2
18,Clyde,Stan,6
19,Craig,Stan,2
20,Stan,Tolkien,1
21,Butters,Clyde,10
22,Butters,Craig,1
23,Butters,Tolkien,1
24,Clyde,Craig,4
25,Clyde,Tolkien,2
26,Craig,Tolkien,1
27,Kyle,Timmy,2
28,Stan,Timmy,1
29,Mike,Nelson,4
30,Cartman,Clyde,16
31,Cartman,Craig,2
32,Cartman,Tweek,2
33,Kyle,Tweek,2
34,Stan,Tweek,1
35,Clyde,Tweek,2
36,Craig,Tweek,1
37,Butters,Cartman,6
38,Cartman,Jimmy,2
39,Cartman,Sheila,2
40,Jimmy,Kyle,2
41,Kyle,Sheila,2
42,Butters,Jimmy,1
43,Butters,Sheila,1
44,Clyde,Jimmy,2
45,Clyde,Sheila,2
46,Jimmy,Sheila,1
47,Mike,Sheila,2
48,Butters,Mike,2
49,Clyde,Mike,4
