,source,target,weight
0,Butters,Sledder,2
1,Sledder,Stan,6
2,Sledder,Tolkien,3
3,Cartman,Sledder,6
4,Lizzy,Sledder,7
5,Sledder,The rest of the boys,2
6,Kyle,Sledder,3
7,Sledder,The Girls,2
8,A few others,Sledder,1
9,Clyde,Sledder,1
10,Butters,Stan,70
11,Butters,Tolkien,6
12,Butters,Cartman,52
13,Butters,Lizzy,37
14,Butters,The rest of the boys,4
15,Butters,Kyle,50
16,Butters,The Girls,4
17,A few others,Butters,2
18,Butters,Clyde,19
19,Stan,Tolkien,50
20,Cartman,Stan,237
21,Lizzy,Stan,102
22,Stan,The rest of the boys,12
23,Kyle,Stan,269
24,Stan,The Girls,12
25,A few others,Stan,6
26,Clyde,Stan,54
27,Cartman,Tolkien,18
28,Lizzy,Tolkien,21
29,The rest of the boys,Tolkien,6
30,Kyle,Tolkien,33
31,The Girls,Tolkien,6
32,A few others,Tolkien,3
33,Clyde,Tolkien,3
34,Cartman,Lizzy,99
35,Cartman,The rest of the boys,12
36,Cartman,Kyle,192
37,Cartman,The Girls,12
38,A few others,Cartman,6
39,Cartman,Clyde,36
40,Lizzy,The rest of the boys,14
41,Kyle,Lizzy,66
42,Lizzy,The Girls,14
43,A few others,Lizzy,7
44,Clyde,Lizzy,26
45,Kyle,The rest of the boys,6
46,The Girls,The rest of the boys,4
47,A few others,The rest of the boys,2
48,Clyde,The rest of the boys,2
49,Kyle,The Girls,6
50,A few others,Kyle,3
51,Clyde,Kyle,42
52,A few others,The Girls,2
53,Clyde,The Girls,2
54,A few others,Clyde,1
55,Cartman,Liane,28
56,Liane,Mr. Mackey,21
57,Liane,Man 1,6
58,Agent Keen,Liane,9
59,Agent Sharp,Liane,3
60,Cartman,Mr. Mackey,49
61,Cartman,Man 1,14
62,Agent Keen,Cartman,21
63,Agent Sharp,Cartman,7
64,Man 1,Mr. Mackey,14
65,Agent Keen,Mr. Mackey,21
66,Agent Sharp,Mr. Mackey,7
67,Agent Keen,Man 1,6
68,Agent Sharp,Man 1,2
69,Agent Keen,Agent Sharp,3
70,Cartman,Prosecutor,49
71,Liane,Prosecutor,7
72,Lizzy,Prosecutor,7
73,Prosecutor,Stan,7
74,Liane,Lizzy,1
75,Liane,Stan,1
76,Cartman,Judge,2
77,Cartman,The girls,1
78,Black bailiff,Cartman,1
79,Cartman,White bailiff,1
80,Judge,The girls,2
81,Black bailiff,Judge,2
82,Judge,White bailiff,2
83,Black bailiff,The girls,1
84,The girls,White bailiff,1
85,Black bailiff,White bailiff,1
86,Cartman,Kenny,16
87,Greg Nimins,Kyle,2
88,Greg Nimins,Stan,1
89,Cartman,Romper Stomper,142
90,Cartman,Warden,1
91,Romper Stomper,Warden,2
92,Cartman,Inmates,8
93,Inmates,Romper Stomper,8
94,Clyde,Pip,5
95,All the boys,Pip,4
96,Kyle,Pip,19
97,Pip,Stan,27
98,Kenny,Pip,2
99,Butters,Pip,8
100,Lizzy,Pip,7
101,Pip,Some boys,2
