,source,target,weight
0,Butters,Stan,3
1,Cartman,Stan,46
2,Announcer,Fonzie,2
3,Fonzie,Richie,2
4,Announcer,Richie,1
5,Liane,Principal Victoria,2
6,Principal Victoria,Stan,4
7,Kids,Principal Victoria,4
8,Principal Victoria,Sharon,2
9,Kyle,Principal Victoria,2
10,Cartman,Principal Victoria,4
11,Liane,Stan,6
12,Kids,Liane,2
13,Liane,Sharon,1
14,Kyle,Liane,1
15,Cartman,Liane,12
16,Kids,Stan,5
17,Sharon,Stan,2
18,Kyle,Stan,20
19,Kids,Sharon,2
20,Kids,Kyle,11
21,Cartman,Kids,76
22,Kyle,Sharon,1
23,Cartman,Sharon,2
24,Cartman,Kyle,79
25,Saddam,Satan,114
26,Attendant,Driver,12
27,Attendant,Kenny,12
28,Driver,Kenny,9
29,Gerald,Stan,1
30,Sheila,Stan,2
31,Gerald,Kyle,2
32,Kyle,Sheila,4
33,Gerald,Sheila,2
34,Cartman,Gerald,1
35,Cartman,Sheila,2
36,Cartman,Kenny,6
37,Kenny,Stan,4
38,Kenny,Kyle,2
39,Chris,Satan,145
40,Chris,Saddam,71
41,Father,Kids,16
42,Heidi,Kids,4
43,Kids,Mother,8
44,Cartman,Father,24
45,Cartman,Heidi,6
46,Cartman,Mother,12
47,Father,Heidi,4
48,Father,Mother,8
49,Heidi,Mother,2
50,Man,Man 2,1
51,Man,Woman,1
52,Man,Man 3,1
53,Man,Speaker,1
54,Man,Man 4,1
55,Hell director,Man,5
56,Man,Soldier,1
57,Man,Man 5,1
58,Crowd,Man,3
59,Man,Satan,5
60,Chris,Man,3
61,Man 2,Woman,1
62,Man 2,Man 3,1
63,Man 2,Speaker,1
64,Man 2,Man 4,1
65,Hell director,Man 2,5
66,Man 2,Soldier,1
67,Man 2,Man 5,1
68,Crowd,Man 2,3
69,Man 2,Satan,5
70,Chris,Man 2,3
71,Man 3,Woman,1
72,Speaker,Woman,1
73,Man 4,Woman,1
74,Hell director,Woman,5
75,Soldier,Woman,1
76,Man 5,Woman,1
77,Crowd,Woman,3
78,Satan,Woman,5
79,Chris,Woman,3
80,Man 3,Speaker,1
81,Man 3,Man 4,1
82,Hell director,Man 3,5
83,Man 3,Soldier,1
84,Man 3,Man 5,1
85,Crowd,Man 3,3
86,Man 3,Satan,5
87,Chris,Man 3,3
88,Man 4,Speaker,1
89,Hell director,Speaker,5
90,Soldier,Speaker,1
91,Man 5,Speaker,1
92,Crowd,Speaker,3
93,Satan,Speaker,5
94,Chris,Speaker,3
95,Hell director,Man 4,5
96,Man 4,Soldier,1
97,Man 4,Man 5,1
98,Crowd,Man 4,3
99,Man 4,Satan,5
100,Chris,Man 4,3
101,Hell director,Soldier,5
102,Hell director,Man 5,5
103,Crowd,Hell director,15
104,Hell director,Satan,25
105,Chris,Hell director,15
106,Man 5,Soldier,1
107,Crowd,Soldier,3
108,Satan,Soldier,5
109,Chris,Soldier,3
110,Crowd,Man 5,3
111,Man 5,Satan,5
112,Chris,Man 5,3
113,Crowd,Satan,15
114,Chris,Crowd,9
115,Liane,Sister Anne,5
116,Liane,Televangelist,1
117,Cartman,Sister Anne,42
118,Cartman,Televangelist,6
119,Sister Anne,Televangelist,5
120,Crowd,Kyle,4
121,Butters,Kyle,6
122,Kyle,Timmy,28
123,Cartman,Crowd,12
124,Butters,Cartman,24
125,Cartman,Timmy,84
126,Butters,Crowd,1
127,Crowd,Timmy,7
128,Crowd,Kids,2
129,Butters,Timmy,7
130,Butters,Kids,4
131,Kids,Timmy,14
132,JonBenét Ramsey,Satan,12
133,Boy,Cartman,24
134,Cartman,Ugly girl,12
135,All,Cartman,6
136,Boy,Kids,10
137,Boy,Ugly girl,6
138,All,Boy,3
139,Kids,Ugly girl,6
140,All,Kids,3
141,All,Ugly girl,2
142,Mormon 2,Satan,27
143,Mormons,Satan,16
144,Mormon 1,Satan,20
145,Mormon 3,Satan,3
146,Mormon 2,Mormons,9
147,Mormon 1,Mormon 2,10
148,Mormon 2,Mormon 3,2
149,Mormon 1,Mormons,8
150,Mormon 3,Mormons,3
151,Mormon 1,Mormon 3,2
152,God,Satan,58
153,God,Mormon 2,18
154,God,Mormon 1,12
155,God,Mormon 4,12
156,God,Mormons,6
157,Mormon 4,Satan,14
158,Mormon 2,Mormon 4,6
159,Mormon 1,Mormon 4,4
160,Mormon 4,Mormons,2
161,Kids,Sister Anne,2
162,Butters,Sister Anne,4
163,Jesus,Sister Anne,8
164,Bebe,Sister Anne,2
165,Girls,Sister Anne,2
166,Boy,Sister Anne,2
167,Kyle,Sister Anne,2
168,Sister Anne,Stan,2
169,Cartman,Jesus,24
170,Bebe,Cartman,6
171,Cartman,Girls,6
172,Jesus,Kids,4
173,Bebe,Kids,1
174,Girls,Kids,1
175,Butters,Jesus,8
176,Bebe,Butters,2
177,Butters,Girls,2
178,Boy,Butters,2
179,Bebe,Jesus,4
180,Girls,Jesus,4
181,Boy,Jesus,4
182,Jesus,Kyle,4
183,Jesus,Stan,4
184,Bebe,Girls,1
185,Bebe,Boy,1
186,Bebe,Kyle,1
187,Bebe,Stan,1
188,Boy,Girls,1
189,Girls,Kyle,1
190,Girls,Stan,1
191,Boy,Kyle,1
192,Boy,Stan,1
193,Rick,Saddam,6
194,Rick,Satan,5
