,source,target,weight
0,Cartman,Kyle,118
1,Cartman,Stan,15
2,Cartman,Obese man,6
3,Cartman,Obese lady,6
4,Kyle,Stan,29
5,Kyle,Obese man,6
6,Kyle,Obese lady,6
7,Obese man,Stan,2
8,Obese lady,Stan,2
9,Obese lady,Obese man,1
10,Gerald,Kyle,7
11,Cartman,Gerald,8
12,Cartman,Legless boy,2
13,Anchor,Obese man 2,1
14,Honey Boo Boo,Mama,5
15,Kyle,Mama,5
16,Mama,Stan,2
17,Honey Boo Boo,Kyle,1
18,Honey Boo Boo,Stan,1
19,A crewman,Crewman 1,3
20,A crewman,James Cameron,4
21,A crewman,Singers,2
22,Crewman 1,James Cameron,13
23,Crewman 1,Singers,6
24,James Cameron,Singers,8
25,Cartman,Tolkien,21
26,Cartman,Craig,1
27,Kyle,Tolkien,50
28,Craig,Kyle,5
29,Craig,Tolkien,5
30,Farmer,Honey Boo Boo,6
31,Cartman,Michelle Obama,8
32,Michelle Obama,Tolkien,6
33,Mama,Michelle Obama,4
34,Honey Boo Boo,Michelle Obama,2
35,Cartman,Mama,4
36,Cartman,Honey Boo Boo,3
37,Mama,Tolkien,3
38,Honey Boo Boo,Tolkien,2
39,Crewman 3,James Cameron,1
40,Crewman 3,Crewman 4,1
41,Crewman 4,James Cameron,1
42,Kyle,Man 2,3
43,Kyle,Man 3,3
44,Aide,Kyle,3
45,Kyle,Michelle Obama,6
46,Kyle,Man 4,3
47,Man 2,Man 3,1
48,Aide,Man 2,1
49,Man 2,Michelle Obama,2
50,Mama,Man 2,1
51,Man 2,Man 4,1
52,Cartman,Man 2,1
53,Man 2,Tolkien,1
54,Aide,Man 3,1
55,Man 3,Michelle Obama,2
56,Mama,Man 3,1
57,Man 3,Man 4,1
58,Cartman,Man 3,1
59,Man 3,Tolkien,1
60,Aide,Michelle Obama,2
61,Aide,Mama,1
62,Aide,Man 4,1
63,Aide,Cartman,1
64,Aide,Tolkien,1
65,Man 4,Michelle Obama,2
66,Mama,Man 4,1
67,Cartman,Man 4,1
68,Man 4,Tolkien,1
