,source,target,weight
0,Randy,Sharon,7
1,Cartman,Stan,1
2,Shelly,Stan,4
3,Cartman,Shelly,1
4,Randy,Stephen,2
5,Randy,Stan,1
6,Sharon,Stan,1
7,Randy,Shelly,2
8,Sharon,Shelly,1
