,source,target,weight
0,Cartman,Kyle,37
1,Kyle,Stan,74
2,Kyle,Pip,7
3,Cartman,Stan,23
4,Cartman,Pip,5
5,Pip,Stan,6
6,Cartman,Mr. Garrison,7
7,Mr. Garrison,Ominous voice,7
8,Cartman,Ominous voice,6
9,Damien,Mr. Garrison,4
10,Damien,Ominous voice,7
11,Cartman,Damien,5
12,Kyle,Ominous voice,3
13,Damien,Kyle,9
14,Kyle,Mr. Garrison,1
15,Damien,Pip,6
16,Damien,Stan,4
17,Damien,Kenny,1
18,Kenny,Kyle,5
19,Kenny,Stan,8
20,Cartman,Kenny,4
21,Chef,Stan,10
22,Chef,Kyle,8
23,Jesus,Stan,56
24,Jesus,Kyle,46
25,Jesus,Kenny,6
26,Bebe,Red,1
27,Damien,Red,1
28,Bebe,Damien,1
29,Jesus,Ominous voice,3
30,Ominous voice,Satan,1
31,Damien,Jesus,10
32,Jesus,Satan,12
33,Damien,Satan,4
34,Kyle,Satan,1
35,Blonde,Chef,1
36,Jimbo,Satan,6
37,Damien,Jimbo,1
38,Jesus,Jimbo,8
39,Commercial,Jesus,1
40,Cartman,Jesus,3
41,Jimbo,Kyle,1
42,Cartman,Jimbo,1
43,Satan,Stan,3
44,Man in crowd,Satan,3
45,Jimbo,Stan,1
46,Man in crowd,Stan,1
47,Jimbo,Man in crowd,1
48,Jesus,Man in crowd,2
49,Father Maxi,Mr. Garrison,5
50,Jimbo,Ned,1
51,Jimbo,Mr. Garrison,3
52,Mr. Garrison,Ned,1
53,Damien,Mr. Mackey,9
54,Father Maxi,Jesus,8
55,Father Maxi,Jimbo,4
56,Jesus,Mr. Garrison,3
57,Chef,Jesus,13
58,Jimbo,Referee,1
59,Mr. Garrison,Satan,1
60,Chef,Mr. Garrison,1
