,source,target,weight
0,Sharon,Stan,11
1,Reporter,Stan,1
2,Official,Stan,12
3,Mr. Hollis,Stan,8
4,Mr. Hollis,Official,6
5,Judge,Mr. Hollis,2
6,Anchorman,Emmett,1
7,Agent Clark,Stan,20
8,Agent Marx,Stan,10
9,Agent Clark,Agent Marx,8
10,Agent Clark,Sharon,4
11,Agent Marx,Sharon,2
12,General,Gordon Brown,1
13,General,Nicolas Sarkozy,1
14,General,Taro Aso,1
15,General,Hu Jintao,1
16,General,Reporter,1
17,Alien,General,3
18,General,Townsman,1
19,General,McGee-zax,3
20,General,New Yorker,1
21,General,Judge,1
22,Gordon Brown,Nicolas Sarkozy,2
23,Gordon Brown,Taro Aso,3
24,Gordon Brown,Hu Jintao,3
25,Gordon Brown,Reporter,1
26,Alien,Gordon Brown,3
27,Gordon Brown,Townsman,1
28,Gordon Brown,McGee-zax,7
29,Gordon Brown,New Yorker,1
30,Gordon Brown,Judge,1
31,Nicolas Sarkozy,Taro Aso,1
32,Hu Jintao,Nicolas Sarkozy,2
33,Nicolas Sarkozy,Reporter,1
34,Alien,Nicolas Sarkozy,3
35,Nicolas Sarkozy,Townsman,1
36,McGee-zax,Nicolas Sarkozy,7
37,New Yorker,Nicolas Sarkozy,1
38,Judge,Nicolas Sarkozy,1
39,Hu Jintao,Taro Aso,2
40,Reporter,Taro Aso,1
41,Alien,Taro Aso,3
42,Taro Aso,Townsman,1
43,McGee-zax,Taro Aso,3
44,New Yorker,Taro Aso,1
45,Judge,Taro Aso,1
46,Hu Jintao,Reporter,1
47,Alien,Hu Jintao,3
48,Hu Jintao,Townsman,1
49,Hu Jintao,McGee-zax,7
50,Hu Jintao,New Yorker,1
51,Hu Jintao,Judge,1
52,Alien,Reporter,3
53,Reporter,Townsman,1
54,McGee-zax,Reporter,3
55,New Yorker,Reporter,1
56,Judge,Reporter,1
57,Alien,Townsman,3
58,Alien,McGee-zax,9
59,Alien,New Yorker,3
60,Alien,Judge,3
61,McGee-zax,Townsman,3
62,New Yorker,Townsman,1
63,Judge,Townsman,1
64,McGee-zax,New Yorker,3
65,Judge,McGee-zax,6
66,Judge,New Yorker,1
67,McGee-zax,Stephen,4
68,McGee-zax,Stan,24
69,McGee-zax,Silvio Berlusconi,4
70,McGee-zax,Officer 1,28
71,Stan,Stephen,4
72,Silvio Berlusconi,Stephen,1
73,Gordon Brown,Stephen,1
74,Officer 1,Stephen,7
75,Hu Jintao,Stephen,1
76,Nicolas Sarkozy,Stephen,1
77,Silvio Berlusconi,Stan,3
78,Gordon Brown,Stan,3
79,Officer 1,Stan,21
80,Hu Jintao,Stan,3
81,Nicolas Sarkozy,Stan,3
82,Gordon Brown,Silvio Berlusconi,1
83,Officer 1,Silvio Berlusconi,7
84,Hu Jintao,Silvio Berlusconi,1
85,Nicolas Sarkozy,Silvio Berlusconi,1
86,Gordon Brown,Officer 1,12
87,Hu Jintao,Officer 1,7
88,Nicolas Sarkozy,Officer 1,7
89,Officer 1,Officer 2,6
90,Judge,Stan,4
91,General,Stan,3
92,General,Stephen,2
93,General,Mr. Garrison,2
94,Mr. Garrison,Stephen,1
95,Mr. Garrison,Stan,1
96,Angela Merkel,Taro Aso,1
97,John Howard,Taro Aso,2
98,Angela Merkel,John Howard,1
99,Officer 1,Vladimir Putin,5
100,Officer 1,Taro Aso,5
101,Luiz Inácio Lula da Silva,Officer 1,5
102,Officer 2,Vladimir Putin,1
103,Officer 2,Taro Aso,1
104,Gordon Brown,Officer 2,1
105,Luiz Inácio Lula da Silva,Officer 2,1
106,Taro Aso,Vladimir Putin,1
107,Gordon Brown,Vladimir Putin,1
108,Luiz Inácio Lula da Silva,Vladimir Putin,1
109,Luiz Inácio Lula da Silva,Taro Aso,1
110,Gordon Brown,Luiz Inácio Lula da Silva,1
111,Matti Vanhanen,Taro Aso,3
112,Gordon Brown,Matti Vanhanen,3
113,Gordon Brown,John Howard,1
114,Hu Jintao,Matti Vanhanen,3
115,John Howard,Matti Vanhanen,3
116,Hu Jintao,John Howard,1
