,source,target,weight
0,Cartman,Darryl,6
1,Darryl,Stan,2
2,Butters,Darryl,2
3,Cartman,Stan,164
4,Butters,Cartman,85
5,Butters,Stan,39
6,Kyle,Stan,91
7,Coach,Stan,48
8,Stan,The boys,4
9,Butters,Kyle,31
10,Cartman,Kyle,144
11,Coach,Kyle,48
12,Kyle,The boys,4
13,Butters,Coach,48
14,Butters,The boys,4
15,Cartman,Coach,120
16,Cartman,The boys,10
17,Coach,The boys,12
18,Cartman,Jimmy,36
19,Butters,Jimmy,21
20,Jimmy,Stan,11
21,Jimmy,Tolkien,5
22,Cartman,Tolkien,15
23,Butters,Tolkien,8
24,Stan,Tolkien,10
25,Jimmy,Kenny,2
26,Announcer,Stan,6
27,Announcer,Kyle,3
28,Announcer,Cartman,4
29,Coach,Darryl,12
30,Boys,Kyle,2
31,Boys,Cartman,1
32,Boys,Butters,1
33,Coach,Principal Victoria,16
34,Kyle,Tolkien,8
35,Crowd,Stan,6
36,Butters,Crowd,2
37,Announcer,Butters,1
38,Crowd,Kyle,5
39,Announcer,Crowd,1
40,Kenny,Kyle,25
41,Cartman,Kenny,40
42,Kenny,Stan,22
43,Cartman,Crowd,5
44,Butters,Guard,4
45,Butters,Kenny,1
