,source,target,weight
0,Kyle,Stan,69
1,Cartman,Stan,60
2,Craig,Stan,4
3,Jimmy,Stan,8
4,Butters,Stan,30
5,Cartman,Kyle,51
6,Craig,Kyle,4
7,Jimmy,Kyle,8
8,Butters,Kyle,30
9,Cartman,Craig,4
10,Cartman,Jimmy,8
11,Butters,Cartman,28
12,Craig,Jimmy,2
13,Butters,Craig,7
14,Butters,Jimmy,14
15,Kenny,Stan,49
16,Kenny,Kyle,50
17,Cartman,Kenny,39
18,Kenny,Tammy,61
19,Clerk 2,Kenny,8
20,Clerk 2,Kyle,2
21,Cartman,Clerk 2,2
22,Joe,Jonas Brothers,10
23,Jonas Brothers,Nick,6
24,Joe,Nick,34
25,Kevin,Nick,26
26,Jonas Brothers,Mr. Slave,1
27,Kenny,Usher,12
28,Kenny,Roadie,4
29,Girl in Puppy T-shirt,Kenny,8
30,Fat Girl,Kenny,12
31,Girl in O T-shirt,Kenny,4
32,Jonas Brothers,Kenny,4
33,Joe,Kenny,16
34,Kenny,Nick,16
35,Kenny,Kevin,16
36,Kenny,The Girls,4
37,Tammy,Usher,18
38,Roadie,Usher,3
39,Girl in Puppy T-shirt,Usher,6
40,Fat Girl,Usher,9
41,Girl in O T-shirt,Usher,3
42,Jonas Brothers,Usher,3
43,Joe,Usher,12
44,Nick,Usher,12
45,Kevin,Usher,12
46,The Girls,Usher,3
47,Roadie,Tammy,6
48,Girl in Puppy T-shirt,Tammy,12
49,Fat Girl,Tammy,18
50,Girl in O T-shirt,Tammy,6
51,Jonas Brothers,Tammy,6
52,Joe,Tammy,24
53,Nick,Tammy,24
54,Kevin,Tammy,24
55,Tammy,The Girls,6
56,Girl in Puppy T-shirt,Roadie,2
57,Fat Girl,Roadie,3
58,Girl in O T-shirt,Roadie,1
59,Jonas Brothers,Roadie,1
60,Joe,Roadie,6
61,Nick,Roadie,4
62,Kevin,Roadie,5
63,Roadie,The Girls,1
64,Fat Girl,Girl in Puppy T-shirt,6
65,Girl in O T-shirt,Girl in Puppy T-shirt,2
66,Girl in Puppy T-shirt,Jonas Brothers,2
67,Girl in Puppy T-shirt,Joe,8
68,Girl in Puppy T-shirt,Nick,8
69,Girl in Puppy T-shirt,Kevin,8
70,Girl in Puppy T-shirt,The Girls,2
71,Fat Girl,Girl in O T-shirt,3
72,Fat Girl,Jonas Brothers,3
73,Fat Girl,Joe,12
74,Fat Girl,Nick,12
75,Fat Girl,Kevin,12
76,Fat Girl,The Girls,3
77,Girl in O T-shirt,Jonas Brothers,1
78,Girl in O T-shirt,Joe,4
79,Girl in O T-shirt,Nick,4
80,Girl in O T-shirt,Kevin,4
81,Girl in O T-shirt,The Girls,1
82,Jonas Brothers,Kevin,4
83,Jonas Brothers,The Girls,1
84,Joe,Kevin,54
85,Joe,The Girls,4
86,Nick,The Girls,4
87,Kevin,The Girls,4
88,Purity Boy 2,Purity Boy 3,2
89,Nancy,Purity Boy 2,1
90,Purity Boy 1,Purity Boy 2,2
91,Nancy,Purity Boy 3,2
92,Purity Boy 1,Purity Boy 3,4
93,Nancy,Purity Boy 1,2
94,Director,Joe,11
95,Director,Kevin,11
96,Disney Exec 1,Kevin,5
97,Disney Exec 2,Kevin,5
98,Disney Exec 3,Kevin,10
99,Kevin,Mickey,50
100,Disney Exec 1,Joe,5
101,Director,Disney Exec 1,2
102,Disney Exec 1,Disney Exec 2,1
103,Disney Exec 1,Disney Exec 3,2
104,Disney Exec 1,Mickey,7
105,Disney Exec 1,Nick,1
106,Disney Exec 2,Joe,5
107,Disney Exec 3,Joe,10
108,Joe,Mickey,70
109,Director,Disney Exec 2,2
110,Director,Disney Exec 3,4
111,Director,Mickey,14
112,Director,Nick,2
113,Disney Exec 2,Disney Exec 3,2
114,Disney Exec 2,Mickey,7
115,Disney Exec 2,Nick,1
116,Disney Exec 3,Mickey,14
117,Disney Exec 3,Nick,2
118,Mickey,Nick,17
119,Host,Joe,30
120,Host,Mickey,30
121,Host,Kevin,12
122,Host,Nick,12
123,Host,Stan,18
124,Girl 2,Host,6
125,Cartman,Host,12
126,Host,Kyle,18
127,Joe,Stan,17
128,Girl 2,Joe,5
129,Cartman,Joe,10
130,Joe,Kyle,17
131,Mickey,Stan,23
132,Girl 2,Mickey,5
133,Cartman,Mickey,13
134,Kyle,Mickey,20
135,Kevin,Stan,7
136,Girl 2,Kevin,2
137,Cartman,Kevin,4
138,Kevin,Kyle,7
139,Nick,Stan,6
140,Girl 2,Nick,2
141,Cartman,Nick,4
142,Kyle,Nick,6
143,Girl 2,Stan,3
144,Cartman,Girl 2,2
145,Girl 2,Kyle,3
146,Mickey,Voice 2,3
147,Stan,Voice 2,1
148,Cartman,Voice 2,1
149,Audience,Stan,1
150,Roadie,Stan,1
151,Father,Stan,1
152,Audience,Kyle,1
153,Kyle,Roadie,1
154,Father,Kyle,1
155,Audience,Mickey,5
156,Mickey,Roadie,5
157,Father,Mickey,5
158,Audience,Joe,2
159,Father,Joe,2
160,Audience,Kevin,1
161,Father,Kevin,1
162,Audience,Roadie,1
163,Audience,Father,1
164,Father,Roadie,1
165,Mickey,Reporter,1
166,Mickey,Tammy,5
167,Kenny,Mickey,5
168,Reporter,Tammy,5
169,Kenny,Reporter,5
