,source,target,weight
0,George Burns,Satan,3
1,Ghandi,Satan,3
2,Princess Diana,Satan,3
3,George Burns,Ghandi,1
4,George Burns,Princess Diana,1
5,Ghandi,Princess Diana,1
6,Kyle,Tweek,7
7,Cartman,Kyle,41
8,Butters,Kyle,5
9,Jimmy,Kyle,5
10,Kyle,The other boys,5
11,Cartman,Tweek,10
12,Butters,Tweek,1
13,Jimmy,Tweek,1
14,The other boys,Tweek,1
15,Butters,Cartman,7
16,Cartman,Jimmy,8
17,Cartman,The other boys,7
18,Butters,Jimmy,1
19,Butters,The other boys,1
20,Jimmy,The other boys,1
21,Butters,Stephen,20
22,Male Staffer,Satan,57
23,Female Staffer,Male Staffer,5
24,Bundy,Male Staffer,5
25,Dahmer,Male Staffer,5
26,Female Staffer,Satan,9
27,Bundy,Satan,9
28,Dahmer,Satan,9
29,Bundy,Female Staffer,1
30,Dahmer,Female Staffer,1
31,Bundy,Dahmer,120
32,Butters,Smalls,67
33,Satan,Zazul,33
34,Dahmer,Head Baker,12
35,Dahmer,Gacy,58
36,Bundy,Head Baker,33
37,Bundy,Gacy,117
38,Gacy,Head Baker,12
39,Cartman,Linda,1
40,Jimmy,Linda,1
41,Randy,Stan,4
42,Cartman,Randy,12
43,Kyle,Randy,8
44,Randy,Tweek,4
45,Cartman,Stan,3
46,Kyle,Stan,3
47,Stan,Tweek,1
48,Smalls,Stan,2
49,Kyle,Smalls,4
50,Hitler,Satan,1
51,Cardinal Mahoney,Resident Bishop,2
52,Priest,Resident Bishop,1
53,Cardinal Mahoney,Priest,2
54,Frank Sinatra,Satan,14
55,Frank Sinatra,Steve Irwin,4
56,Frank Sinatra,Male Staffer,6
57,Demonius,Frank Sinatra,9
58,Satan,Steve Irwin,8
59,Demonius,Satan,30
60,Male Staffer,Steve Irwin,6
61,Demonius,Steve Irwin,6
62,Demonius,Male Staffer,9
63,A Bishop,White Bouncer,1
64,A Bishop,Cardinal Mahoney,1
65,Cardinal Mahoney,White Bouncer,1
66,Smalls,Ticket agent,2
67,Kyle,Ticket agent,1
68,Randy,Smalls,2
69,Demonius,Zazul,15
70,A Guest,Zazul,5
71,Frank Sinatra,Zazul,5
72,A Guest,Demonius,3
73,A Guest,Satan,6
74,A Guest,Frank Sinatra,1
