,source,target,weight
0,Butters,Kyle,2
1,Butters,Clyde,3
2,Butters,Stan,15
3,Butters,Cartman,3
4,Butters,Jason,1
5,Butters,Jimmy,1
6,Butters,Craig,1
7,Clyde,Kyle,1
8,Kyle,Stan,39
9,Cartman,Kyle,31
10,Jason,Kyle,1
11,Jimmy,Kyle,2
12,Craig,Kyle,1
13,Clyde,Stan,1
14,Cartman,Clyde,1
15,Clyde,Jason,1
16,Clyde,Jimmy,1
17,Clyde,Craig,1
18,Cartman,Stan,44
19,Jason,Stan,1
20,Jimmy,Stan,23
21,Craig,Stan,1
22,Cartman,Jason,1
23,Cartman,Jimmy,4
24,Cartman,Craig,1
25,Jason,Jimmy,1
26,Craig,Jason,1
27,Craig,Jimmy,1
28,Millie,Red,1
29,Bebe,Millie,2
30,Cartman,Millie,2
31,Girls' Table,Millie,1
32,Millie,Stan,3
33,Boys' table except for The Boys,Millie,1
34,Heidi,Millie,1
35,Butters,Millie,1
36,Kids,Millie,1
37,Bridon,Millie,2
38,Kyle,Millie,1
39,Bebe,Red,2
40,Cartman,Red,2
41,Girls' Table,Red,1
42,Red,Stan,3
43,Boys' table except for The Boys,Red,1
44,Heidi,Red,1
45,Butters,Red,1
46,Kids,Red,1
47,Bridon,Red,2
48,Kyle,Red,1
49,Bebe,Cartman,6
50,Bebe,Girls' Table,2
51,Bebe,Stan,18
52,Bebe,Boys' table except for The Boys,2
53,Bebe,Heidi,2
54,Bebe,Butters,3
55,Bebe,Kids,4
56,Bebe,Bridon,16
57,Bebe,Kyle,4
58,Cartman,Girls' Table,2
59,Boys' table except for The Boys,Cartman,2
60,Cartman,Heidi,2
61,Cartman,Kids,11
62,Bridon,Cartman,4
63,Girls' Table,Stan,3
64,Boys' table except for The Boys,Girls' Table,1
65,Girls' Table,Heidi,1
66,Butters,Girls' Table,1
67,Girls' Table,Kids,1
68,Bridon,Girls' Table,2
69,Girls' Table,Kyle,1
70,Boys' table except for The Boys,Stan,3
71,Heidi,Stan,3
72,Kids,Stan,28
73,Bridon,Stan,151
74,Boys' table except for The Boys,Heidi,1
75,Boys' table except for The Boys,Butters,1
76,Boys' table except for The Boys,Kids,1
77,Boys' table except for The Boys,Bridon,2
78,Boys' table except for The Boys,Kyle,1
79,Butters,Heidi,1
80,Heidi,Kids,1
81,Bridon,Heidi,2
82,Heidi,Kyle,1
83,Butters,Kids,3
84,Bridon,Butters,16
85,Bridon,Kids,26
86,Kids,Kyle,4
87,Bridon,Kyle,2
88,Kenny,Stan,20
89,Kenny,Kyle,14
90,Cartman,Kenny,13
91,Kyle,Mr. Garrison,4
92,Kyle,Wendy,4
93,Class,Kyle,6
94,Cartman,Mr. Garrison,4
95,Cartman,Wendy,4
96,Cartman,Class,6
97,Mr. Garrison,Stan,2
98,Stan,Wendy,37
99,Class,Stan,3
100,Mr. Garrison,Wendy,4
101,Bebe,Mr. Garrison,2
102,Class,Mr. Garrison,6
103,Bebe,Wendy,2
104,Class,Wendy,6
105,Bebe,Class,3
106,Jimmy,Wendy,15
107,Kids,Lola,2
108,Lola,Stan,11
109,Butters,Lola,1
110,Bebe,Lola,1
111,Bridon,Lola,12
112,Bridon,Mr. Gueermo,146
113,Mr. Gueermo,Mrs. Gueermo,116
114,Bridon,Mrs. Gueermo,58
115,Jimmy,Kids,3
116,Bridon,Mr. Garrett,30
117,Mr. Garrett,Stan,9
118,Bridon,Jason,4
119,Bridon,Mr. Mackey,5
120,Jason,Mr. Gueermo,9
121,Jason,Mr. Garrett,4
122,Jason,Mr. Mackey,1
123,Mr. Garrett,Mr. Gueermo,36
124,Mr. Gueermo,Mr. Mackey,9
125,Mr. Garrett,Mr. Mackey,6
126,Mr. Gueermo,Stan,1
127,Scott,Stan,12
128,Kyle,Scott,8
129,Cartman,Scott,11
130,Kenny,Scott,5
131,Male CPS Agent,Mr. Gueermo,35
132,Female CPS Agent,Male CPS Agent,10
133,Male CPS Agent,Mrs. Gueermo,5
134,Female CPS Agent,Mr. Gueermo,14
135,Female CPS Agent,Mrs. Gueermo,2
136,Butters,Wendy,2
137,Clyde,Wendy,1
138,Bridon,Clyde,1
139,Bridon,Wendy,1
