,source,target,weight
0,Officer Barbrady,Randy,1
1,Kyle,Stan,44
2,A Voice,Stan,2
3,Connor,Stan,6
4,A Voice,Kyle,1
5,Connor,Kyle,3
6,A Voice,Connor,3
7,Randy,Sharon,97
8,Reporter,Sharon,10
9,Randy,Reporter,8
10,Craig,Stan,102
11,Craig,Kyle,42
12,Cartman,Kenny,9
13,Sharon,Shelly,18
14,Randy,Shelly,24
15,Cartman,Stan,54
16,Kenny,Stan,8
17,Cartman,Craig,55
18,Craig,Kenny,8
19,Cartman,Kyle,26
20,Kenny,Kyle,8
21,Butters,Linda,1
22,Butters,Randy,5
23,Butters,Stephen,2
24,Butters,Sharon,1
25,Linda,Randy,5
26,Linda,Stephen,2
27,Linda,Sharon,1
28,Randy,Stephen,22
29,Sharon,Stephen,10
30,Mr. Garrison,Sharon,12
31,A Woman,Sharon,4
32,Mr. Garrison,Randy,18
33,Mr. Garrison,Stephen,6
34,A Woman,Mr. Garrison,3
35,Mr. Garrison,Shelly,3
36,A Woman,Randy,6
37,A Woman,Stephen,2
38,Shelly,Stephen,2
39,A Woman,Shelly,1
40,Husband,Shelly,1
41,Husband,Randy,3
42,Husband,Sharon,2
43,Cartman,Michael Chertoff,8
44,Michael Chertoff,Stan,16
45,Kyle,Michael Chertoff,8
46,Craig,Michael Chertoff,24
47,Craig,Randy,1
