,source,target,weight
0,Cartman,Mr. Mackey,2
1,Cartman,Stephen Abootman,18
2,Cartman,Craig,2
3,Mr. Mackey,Stephen Abootman,1
4,Craig,Mr. Mackey,1
5,Craig,Stephen Abootman,1
6,French delegate,Stephen Abootman,25
7,Husband,Wife,6
8,Cartman,Kyle,28
9,Cartman,Stan,17
10,Butters,Cartman,23
11,Announcer,Cartman,4
12,Cartman,Terrance,8
13,Cartman,Phillip,8
14,Kyle,Stan,23
15,Butters,Kyle,22
16,Announcer,Kyle,2
17,Kyle,Terrance,20
18,Kyle,Phillip,8
19,Butters,Stan,14
20,Announcer,Stan,3
21,Stan,Terrance,6
22,Phillip,Stan,6
23,Announcer,Butters,3
24,Butters,Terrance,6
25,Butters,Phillip,6
26,Announcer,Terrance,2
27,Announcer,Phillip,2
28,Phillip,Terrance,14
29,Stephen Abootman,Terrance,64
30,Phillip,Stephen Abootman,30
31,Kyle,Stephen Abootman,88
32,Stephen Abootman,Tom,21
33,Reporter,Stephen Abootman,7
34,Reporter,Tom,3
35,Phillip,Tom,6
36,Terrance,Tom,6
37,Phillip,Reporter,2
38,Reporter,Terrance,2
39,Cartman,Clerk,6
40,Clerk,Tay Zonday,6
41,Butters,Clerk,6
42,Clerk,Tron Guy,6
43,Clerk,Stan,2
44,Chris Crocker,Clerk,2
45,Clerk,Kyle,8
46,Clerk,Stephen Abootman,8
47,Cartman,Tay Zonday,11
48,Cartman,Tron Guy,10
49,Cartman,Chris Crocker,5
50,Butters,Tay Zonday,9
51,Tay Zonday,Tron Guy,15
52,Stan,Tay Zonday,3
53,Chris Crocker,Tay Zonday,11
54,Kyle,Tay Zonday,12
55,Stephen Abootman,Tay Zonday,12
56,Butters,Tron Guy,9
57,Butters,Chris Crocker,3
58,Butters,Stephen Abootman,12
59,Stan,Tron Guy,3
60,Chris Crocker,Tron Guy,6
61,Kyle,Tron Guy,12
62,Stephen Abootman,Tron Guy,12
63,Chris Crocker,Stan,1
64,Stan,Stephen Abootman,12
65,Chris Crocker,Kyle,4
66,Chris Crocker,Stephen Abootman,4
67,French delegate,Kyle,8
68,Ike,Kyle,2
69,Ike,Stan,2
70,Butters,Ike,1
