,source,target,weight
0,Cartman,Dentist,25
1,Dentist,Liane,10
2,Cartman,Liane,64
3,Cartman,Doctor,16
4,Doctor,Liane,8
5,Principal Victoria,Stan,6
6,Butters,Principal Victoria,9
7,Kyle,Principal Victoria,42
8,Mr. Mackey,Principal Victoria,15
9,Cartman,Principal Victoria,39
10,Butters,Stan,6
11,Kyle,Stan,30
12,Mr. Mackey,Stan,2
13,Cartman,Stan,52
14,Butters,Kyle,17
15,Butters,Mr. Mackey,3
16,Butters,Cartman,47
17,Kyle,Mr. Mackey,14
18,Cartman,Kyle,202
19,Cartman,Mr. Mackey,13
20,Cartman,Waitress,24
21,Cartman,Jimmy,8
22,Cartman,M.C.,16
23,Liane,Waitress,6
24,Butters,Liane,2
25,Jimmy,Liane,2
26,Liane,M.C.,4
27,Butters,Waitress,3
28,Jimmy,Waitress,3
29,M.C.,Waitress,6
30,Butters,Jimmy,1
31,Butters,M.C.,2
32,Jimmy,M.C.,2
33,Dr. Doctor,Sheila,36
34,Dr. Doctor,Kyle,18
35,Kyle,Sheila,18
36,Clyde,Kyle,7
37,Kyle,Mr.Mackey,7
38,Cartman,Clyde,6
39,Cartman,Mr.Mackey,6
40,Clyde,Stan,1
41,Mr.Mackey,Stan,1
42,Clyde,Mr.Mackey,1
43,Cartman,Clerk,20
44,Clerk,Kyle,10
45,Cartman,Flight attendant,8
46,Flight attendant,Kyle,2
47,Kyle,Magic,30
48,Cartman,Magic,20
49,Kyle,Mitch,4
50,Magic,Mitch,4
51,Cartman,Mitch,2
