,source,target,weight
0,Cartman,Mr. Garrison,35
1,Cartman,Stan,57
2,Cartman,Kenny,32
3,Cartman,Kyle,72
4,Cartman,Class,5
5,Mr. Garrison,Stan,7
6,Kenny,Mr. Garrison,7
7,Kyle,Mr. Garrison,7
8,Class,Mr. Garrison,7
9,Kenny,Stan,9
10,Kyle,Stan,44
11,Class,Stan,1
12,Kenny,Kyle,24
13,Class,Kenny,1
14,Class,Kyle,1
15,Butters,Stephen,28
16,Kyle,Stephen,7
17,Cartman,Stephen,5
18,Stan,Stephen,4
19,Kenny,Stephen,2
20,Butters,Kyle,28
21,Butters,Cartman,36
22,Butters,Stan,30
23,Butters,Kenny,2
24,Randy,Sharon,90
25,Sheila,Stan,6
26,Cartman,Sheila,2
27,Randy,Sheila,4
28,Butters,Sheila,8
29,Gerald,Sheila,4
30,Kyle,Sheila,6
31,Sheila,Stephen,2
32,Randy,Stan,6
33,Gerald,Stan,6
34,Cartman,Randy,2
35,Cartman,Gerald,2
36,Butters,Randy,8
37,Gerald,Randy,4
38,Kyle,Randy,6
39,Randy,Stephen,2
40,Butters,Gerald,8
41,Gerald,Kyle,6
42,Gerald,Stephen,2
43,Butters,Mr. Adler,6
44,Cartman,Mr. Adler,3
45,Kyle,Mr. Adler,2
46,Mr. Adler,Stan,2
47,Mr. Adler,Red,1
48,Lola,Mr. Adler,2
49,Mr. Adler,Rebecca,1
50,Butters,Red,6
51,Butters,Lola,12
52,Butters,Rebecca,6
53,Cartman,Red,3
54,Cartman,Lola,6
55,Cartman,Rebecca,3
56,Kyle,Red,2
57,Kyle,Lola,4
58,Kyle,Rebecca,2
59,Red,Stan,2
60,Lola,Stan,4
61,Rebecca,Stan,2
62,Lola,Red,2
63,Rebecca,Red,1
64,Lola,Rebecca,2
65,Announcer,Stephen,4
66,Announcer,Linda,1
67,Announcer,Butters,5
68,Linda,Stephen,4
69,Butters,Linda,5
70,Butters,Field Reporter,6
71,Field Reporter,Stephen,2
