,source,target,weight
0,Cartman,Kyle,12
1,Cartman,Stan,28
2,Butters,Cartman,8
3,Cartman,Tom Cruise,65
4,Cartman,Mr. Garrison,12
5,Kyle,Stan,47
6,Butters,Kyle,6
7,Kyle,Tom Cruise,33
8,Kyle,Mr. Garrison,7
9,Butters,Stan,14
10,Stan,Tom Cruise,82
11,Mr. Garrison,Stan,21
12,Butters,Tom Cruise,16
13,Butters,Mr. Garrison,2
14,Mr. Garrison,Tom Cruise,8
15,Bono,Tiger Woods,1
16,Tiger Woods,Tom Cruise,3
17,Sally Struthers,Tiger Woods,1
18,George Lucas,Tiger Woods,1
19,Bono,Tom Cruise,3
20,Bono,Sally Struthers,1
21,Bono,George Lucas,1
22,Sally Struthers,Tom Cruise,3
23,George Lucas,Tom Cruise,3
24,George Lucas,Sally Struthers,1
25,Principal Victoria,Stan,4
26,Mayor,Principal Victoria,2
27,Mr. Mackey,Principal Victoria,2
28,Gerald,Principal Victoria,2
29,Principal Victoria,Sgt. Yates,2
30,Principal Victoria,Randy,2
31,Mayor,Stan,8
32,Mr. Mackey,Stan,6
33,Gerald,Stan,6
34,Sgt. Yates,Stan,16
35,Randy,Stan,31
36,Mayor,Mr. Mackey,1
37,Gerald,Mayor,4
38,Mayor,Sgt. Yates,3
39,Mayor,Randy,13
40,Gerald,Mr. Mackey,1
41,Mr. Mackey,Sgt. Yates,3
42,Mr. Mackey,Randy,2
43,Gerald,Sgt. Yates,2
44,Gerald,Randy,9
45,Randy,Sgt. Yates,7
46,Randy,Tom Cruise,110
47,Mr. Garrison,Stephen,3
48,Mr. Garrison,Mr. Mackey,3
49,Mr. Garrison,Sgt. Yates,7
50,Mr. Garrison,Randy,7
51,Jimbo,Mr. Garrison,4
52,Kyle,Stephen,1
53,Mr. Mackey,Stephen,1
54,Sgt. Yates,Stephen,2
55,Stan,Stephen,4
56,Randy,Stephen,1
57,Jimbo,Stephen,1
58,Kyle,Mr. Mackey,1
59,Kyle,Sgt. Yates,5
60,Kyle,Randy,10
61,Jimbo,Kyle,4
62,Jimbo,Mr. Mackey,1
63,Jimbo,Sgt. Yates,3
64,Jimbo,Stan,10
65,Jimbo,Randy,15
66,Jesse Jackson,Tom Cruise,6
67,Jesse Jackson,Oprah Winfrey,1
68,Cartman,Jesse Jackson,2
69,Jennifer Lopez,Jesse Jackson,2
70,Oprah Winfrey,Tom Cruise,6
71,Jennifer Lopez,Tom Cruise,28
72,Cartman,Oprah Winfrey,2
73,Jennifer Lopez,Oprah Winfrey,2
74,Cartman,Jennifer Lopez,77
75,Narrator,Seaman,1
76,Buddha,Jesus,4
77,Jesus,Stan,12
78,Jesus,Narrator,4
79,Jesus,Kyle,20
80,Jesus,Joseph Smith,12
81,Buddha,Stan,3
82,Buddha,Narrator,1
83,Buddha,Kyle,5
84,Buddha,Joseph Smith,3
85,Narrator,Stan,3
86,Joseph Smith,Stan,9
87,Kyle,Narrator,5
88,Joseph Smith,Narrator,3
89,Joseph Smith,Kyle,15
90,Rob Reiner,Tom Cruise,37
91,Cartman,Rob Reiner,11
92,Jennifer Lopez,Rob Reiner,10
93,Jennifer Lopez,Mitch Conner,15
94,Cartman,Mitch Conner,70
95,Mitch Conner,Tom Cruise,10
96,Jimbo,Mayor,4
97,Kyle,Mayor,3
98,Mayor,Sheila,2
99,Mayor,Mr. Garrison,6
100,Gerald,Jimbo,3
101,Jimbo,Sheila,1
102,Randy,Sheila,2
103,Sheila,Stan,2
104,Gerald,Kyle,2
105,Gerald,Sheila,1
106,Gerald,Mr. Garrison,1
107,Kyle,Sheila,1
108,Sgt. Yates,Sheila,1
109,Mr. Garrison,Sheila,1
110,Charlie Sheen,Tom Cruise,1
111,Charlie Sheen,Rob Reiner,1
112,Charlie Sheen,Jennifer Lopez,8
113,Cartman,Charlie Sheen,7
114,Cartman,Mitch,8
115,Mitch,Mitch Conner,7
116,Mayor,Tom Cruise,9
117,Mayor,Rob Reiner,3
118,Hillary Clinton,Mayor,1
119,Jimbo,Tom Cruise,18
120,Jimbo,Rob Reiner,6
121,Hillary Clinton,Jimbo,2
122,Kyle,Rob Reiner,3
123,Hillary Clinton,Kyle,1
124,Rob Reiner,Stan,6
125,Hillary Clinton,Stan,2
126,Gerald,Tom Cruise,9
127,Gerald,Rob Reiner,3
128,Gerald,Hillary Clinton,1
129,Randy,Rob Reiner,18
130,Hillary Clinton,Randy,6
131,Hillary Clinton,Tom Cruise,9
132,Hillary Clinton,Rob Reiner,3
133,Mitch Conner,Mr. Hat,4
134,Mr. Garrison,Mr. Hat,2
135,Cartman,Mr. Hat,2
136,Mitch Conner,Mr. Garrison,3
137,Stan,Townspeople,1
138,Garrison,Mitch Conner,1
139,Mitch,Mr. Garrison,1
140,Garrison,Mr. Garrison,1
141,Garrison,Mitch,1
142,Cartman,Garrison,1
